date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-08-10 03:00:00+00:00,1,1,1,1
2023-08-10 03:30:00+00:00,1,1,1,1
2023-08-10 04:00:00+00:00,197,6,24,167
2023-08-10 04:30:00+00:00,66,7,1,59
2023-08-10 05:00:00+00:00,36,24,1,11
2023-08-10 05:30:00+00:00,86,37,48,1
2023-08-10 06:00:00+00:00,355,217,121,17
2023-08-10 06:30:00+00:00,689,638,51,1
2023-08-10 07:00:00+00:00,1760,1380,374,6
2023-08-10 07:30:00+00:00,1606,1365,227,13
2023-08-10 08:00:00+00:00,503,325,178,1
2023-08-10 08:30:00+00:00,522,503,6,12
2023-08-10 09:00:00+00:00,1073,856,217,1
2023-08-10 09:30:00+00:00,1127,781,338,6
2023-08-10 10:00:00+00:00,764,378,386,1
2023-08-10 10:30:00+00:00,227,174,52,1
2023-08-10 11:00:00+00:00,344,332,4,1
2023-08-10 11:30:00+00:00,97,91,5,1
2023-08-10 12:00:00+00:00,1,1,1,1
2023-08-10 12:30:00+00:00,39,33,6,1
2023-08-10 13:00:00+00:00,1,1,1,1
2023-08-11 03:00:00+00:00,1,1,1,1
2023-08-11 03:30:00+00:00,1,1,1,1
2023-08-11 04:00:00+00:00,97,22,51,24
2023-08-11 04:30:00+00:00,17,1,1,17
2023-08-11 05:00:00+00:00,75,1,1,75
2023-08-11 05:30:00+00:00,63,14,1,49
2023-08-11 06:00:00+00:00,9,9,1,1
2023-08-11 06:30:00+00:00,31,23,1,8
2023-08-11 07:00:00+00:00,50,37,12,1
2023-08-11 07:30:00+00:00,50,41,1,8
2023-08-11 08:00:00+00:00,35,13,1,22
2023-08-11 08:30:00+00:00,2,2,1,1
2023-08-11 09:00:00+00:00,8,8,1,1
2023-08-11 09:30:00+00:00,17,17,1,1
2023-08-11 10:00:00+00:00,15,15,1,1
2023-08-11 10:30:00+00:00,13,9,4,1
2023-08-11 11:00:00+00:00,9,3,6,1
2023-08-11 11:30:00+00:00,5,5,1,1
2023-08-11 12:00:00+00:00,1,1,1,1
2023-08-11 12:30:00+00:00,1,1,1,1
2023-08-11 13:00:00+00:00,1,1,1,1
2023-08-12 03:00:00+00:00,1,1,1,1
2023-08-12 03:30:00+00:00,1,1,1,1
2023-08-12 04:00:00+00:00,41,2,5,34
2023-08-12 04:30:00+00:00,61,8,1,53
2023-08-12 05:00:00+00:00,61,23,1,38
2023-08-12 05:30:00+00:00,83,7,9,67
2023-08-12 06:00:00+00:00,31,29,2,1
2023-08-12 06:30:00+00:00,17,16,1,1
2023-08-12 07:00:00+00:00,24,21,1,3
2023-08-12 07:30:00+00:00,131,51,25,55
2023-08-12 08:00:00+00:00,63,28,5,30
2023-08-12 08:30:00+00:00,33,3,1,30
2023-08-12 09:00:00+00:00,21,6,14,1
2023-08-12 09:30:00+00:00,21,6,1,15
2023-08-12 10:00:00+00:00,75,12,29,34
2023-08-12 10:30:00+00:00,45,1,4,40
2023-08-12 11:00:00+00:00,1,1,1,1
2023-08-12 11:30:00+00:00,12,12,1,1
2023-08-12 12:00:00+00:00,45,1,1,44
2023-08-12 12:30:00+00:00,1,1,1,1
2023-08-12 13:00:00+00:00,1,1,1,1
2023-08-13 03:00:00+00:00,1,1,1,1
2023-08-13 03:30:00+00:00,1,1,1,1
2023-08-13 04:00:00+00:00,317,43,267,7
2023-08-13 04:30:00+00:00,9,6,1,3
2023-08-13 05:00:00+00:00,42,26,7,9
2023-08-13 05:30:00+00:00,6,5,1,1
2023-08-13 06:00:00+00:00,83,8,1,75
2023-08-13 06:30:00+00:00,287,36,10,241
2023-08-13 07:00:00+00:00,571,39,15,517
2023-08-13 07:30:00+00:00,25,15,1,10
2023-08-13 08:00:00+00:00,44,21,1,23
2023-08-14 03:00:00+00:00,1,1,1,1
