Time (UTC),02/10/25,02/11/25,02/12/25,02/13/25,02/14/25,02/15/25,02/16/25,02/17/25,02/18/25,02/19/25,02/20/25,02/21/25,02/22/25,02/23/25,02/24/25,02/25/25,02/26/25,02/27/25,02/28/25,03/01/25,03/02/25,03/03/25,03/04/25,03/05/25,03/06/25,03/07/25,03/08/25,03/09/25,03/10/25,03/11/25,03/12/25,03/13/25,03/14/25,03/15/25,03/16/25,03/17/25,03/18/25,03/19/25,03/20/25,03/21/25,03/22/25,03/23/25,03/24/25,03/25/25,03/26/25,03/27/25,03/28/25,03/29/25,03/30/25,03/31/25,04/01/25,04/02/25,04/03/25,04/04/25,04/05/25,04/06/25,04/07/25,04/08/25,04/09/25,04/10/25,04/11/25,04/12/25,04/13/25,04/14/25,04/15/25,04/16/25,04/17/25,04/18/25,04/19/25,04/20/25,04/21/25,04/22/25,04/23/25,04/24/25,04/25/25,04/26/25,04/27/25,04/28/25,04/29/25,04/30/25,05/01/25,05/02/25,05/03/25,05/04/25,05/05/25,05/06/25,05/07/25,05/08/25,05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25,05/24/25,05/25/25,05/26/25,05/27/25,05/28/25,05/29/25,05/30/25,05/31/25,06/01/25,06/02/25,06/03/25,06/04/25,06/05/25,06/06/25,06/07/25,06/08/25,06/09/25,06/10/25,06/11/25,06/12/25,06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25,06/20/25,06/21/25,06/22/25,06/23/25,06/24/25,06/25/25,06/26/25,06/27/25,06/28/25,06/29/25,06/30/25,07/01/25,07/02/25,07/03/25,07/04/25,07/05/25,07/06/25,07/07/25,07/08/25,07/09/25,07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,2.2222222222222223,0.5555555555555556,0.0,1.6666666666666667,1.111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.5555555555555556,1.111111111111111,,,,,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,2.2222222222222223,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.0,3.888888888888889,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,1.6666666666666667,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,,,,,,,,0.5555555555555556,0.0,,,,,,0.0,0.0,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,1.111111111111111,0.5555555555555556,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,3.888888888888889,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,1.111111111111111,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,5.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,1.111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,1.111111111111111,4.444444444444445,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0,1.111111111111111,0.0,1.111111111111111,1.111111111111111,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,0.0,0.0,0.5555555555555556,17.222222222222225,0.0,1.111111111111111,0.0,,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.6666666666666667,1.111111111111111,6.11111111111111,1.111111111111111,0.0,0.5555555555555556,0.0,1.111111111111111,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.5555555555555556,1.111111111111111,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,,,,,,,,4.444444444444445,1.111111111111111,,,,,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.6666666666666667,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,1.111111111111111,1.111111111111111,1.111111111111111,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.111111111111111,0.0,3.888888888888889,0.0,,,0.0,0.0,6.11111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,1.111111111111111,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,5.0,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.111111111111111,0.5555555555555556,,,,,,0.0,0.0,2.7777777777777772,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.5555555555555556,2.7777777777777772,1.6666666666666667,1.111111111111111,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,21.11111111111111,0.0,,,0.0,1.6666666666666667,3.3333333333333335,7.222222222222222,1.111111111111111,12.777777777777779,1.111111111111111,13.888888888888891,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.111111111111111,3.3333333333333335,0.5555555555555556,0.0,0.5555555555555556,0.0,22.222222222222218,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,1.6666666666666667,0.0,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,1.111111111111111,0.5555555555555556,0.5555555555555556,19.444444444444446,0.0,0.0,3.3333333333333335,0.0,1.111111111111111,0.0,7.222222222222222,16.666666666666668,0.0,1.111111111111111,3.3333333333333335,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,,,,,,,,0.5555555555555556,7.777777777777776,,,,,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,2.2222222222222223,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,,,0.0,20.0,5.5555555555555545,2.7777777777777772,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,2.2222222222222223,0.0,0.0,1.6666666666666667,1.6666666666666667,12.777777777777779,0.0,58.888888888888886,51.666666666666664,0.0,18.888888888888886,5.5555555555555545,0.0,48.888888888888886,2.2222222222222223,10.0,16.11111111111111,16.11111111111111,1.111111111111111,1.6666666666666667,0.0,28.88888888888889,15.555555555555552,0.0,0.0,0.5555555555555556,7.777777777777776,0.0,8.333333333333334,5.0,1.111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,1.6666666666666667,0.0,1.6666666666666667,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.5555555555555556,1.111111111111111,,,,,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,2.2222222222222223,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,1.6666666666666667,0.0,1.111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,,,0.0,14.444444444444445,2.2222222222222223,3.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,5.0,0.0,0.0,0.0,1.111111111111111,1.111111111111111,0.0,3.3333333333333335,0.0,0.5555555555555556,1.111111111111111,57.77777777777778,0.0,0.0,85.0,7.222222222222222,0.0,14.444444444444445,11.666666666666666,18.888888888888886,8.88888888888889,25.0,17.77777777777778,13.333333333333334,19.444444444444446,1.6666666666666667,12.22222222222222,2.7777777777777772,30.555555555555554,51.111111111111114,0.0,3.888888888888889,0.0,10.0,5.0,0.0,1.111111111111111,3.3333333333333335,2.2222222222222223,51.111111111111114,1.111111111111111,3.888888888888889,2.7777777777777772,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,10.555555555555555,3.3333333333333335,1.111111111111111,0.0,0.0,1.111111111111111,1.111111111111111,,,,,,,,0.0,0.5555555555555556,,,,,,2.7777777777777772,0.0,0.5555555555555556,1.111111111111111,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.5555555555555556,2.7777777777777772,0.5555555555555556,0.5555555555555556,1.6666666666666667,3.3333333333333335,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7.222222222222222,1.6666666666666667,1.111111111111111,0.0,11.111111111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,79.44444444444444,0.0,0.0,68.8888888888889,3.3333333333333335,0.0,22.222222222222218,14.444444444444445,21.666666666666668,39.444444444444436,71.1111111111111,6.11111111111111,8.333333333333334,40.55555555555555,10.0,22.777777777777775,8.88888888888889,16.11111111111111,21.11111111111111,0.0,1.111111111111111,0.5555555555555556,11.111111111111109,34.44444444444445,5.5555555555555545,2.2222222222222223,3.3333333333333335,16.11111111111111,47.22222222222223,2.7777777777777772,11.666666666666666,0.5555555555555556,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0,0.0,22.222222222222218,1.6666666666666667,5.0,0.0,0.0,5.5555555555555545,24.444444444444443,,,,,,,,2.2222222222222223,1.6666666666666667,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,15.555555555555552,2.2222222222222223,16.666666666666668,6.666666666666667,1.6666666666666667,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,1.111111111111111,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,,,0.0,5.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,32.77777777777777,24.444444444444443,0.0,55.555555555555564,0.0,0.0,11.111111111111109,5.0,2.2222222222222223,8.88888888888889,46.666666666666664,2.7777777777777772,0.0,26.666666666666668,0.0,2.2222222222222223,3.3333333333333335,1.6666666666666667,1.111111111111111,0.0,1.111111111111111,0.0,4.444444444444445,8.88888888888889,2.7777777777777772,3.3333333333333335,9.444444444444443,0.5555555555555556,11.666666666666666,2.7777777777777772,6.666666666666667,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,1.111111111111111,7.777777777777776,6.11111111111111,0.5555555555555556,2.7777777777777772,0.0,2.2222222222222223,12.22222222222222,,,,,,,,6.666666666666667,1.6666666666666667,,,,,,5.5555555555555545,0.0,8.333333333333334,0.0,0.0,5.5555555555555545,16.11111111111111,5.0,12.22222222222222,43.333333333333336,4.444444444444445,28.333333333333332,41.111111111111114,2.7777777777777772,38.333333333333336,2.2222222222222223,5.0,7.222222222222222,3.3333333333333335,3.3333333333333335,12.22222222222222,4.444444444444445,2.2222222222222223,5.0,0.5555555555555556,3.888888888888889,7.777777777777776,6.666666666666667,1.6666666666666667,2.2222222222222223,3.3333333333333335,0.0,2.7777777777777772,1.111111111111111,1.111111111111111,0.0,0.0,3.3333333333333335,2.2222222222222223,6.666666666666667,3.888888888888889,2.7777777777777772,6.11111111111111,5.0,3.3333333333333335,8.88888888888889,6.11111111111111,4.444444444444445,12.777777777777779,11.666666666666666,7.777777777777776,3.888888888888889,3.888888888888889,7.777777777777776,8.88888888888889,12.22222222222222,8.333333333333334,13.888888888888891,13.888888888888891,7.222222222222222,16.11111111111111,8.88888888888889,8.333333333333334,16.11111111111111,7.777777777777776,4.444444444444445
